"rectype","year","region","statefip","stateicp","county","cntypopf","cntypops","qcounty","nwmlt5_c","nwm5_c","nwmlt10_c","nwm10_c","nwm1014_c","nwmlt15_c","nwmgt16_c","nwm15_c","nwm16_c","nwm1618_c","nwm20_c","nwm26_c","nwm30_c","nwm40_c","nwm45_c","nwm50_c","nwm60_c","nwm70_c","nwm80_c","nwm90_c","nwm100_c","nwflt5_c","nwf5_c","nwflt10_c","nwf1014_c","nwf10_c","nwf15_c","nwf16_c","nwf20_c","nwf26_c","nwf30_c","nwf40_c","nwf45_c","nwf50_c","nwf60_c","nwf70_c","nwf80_c","nwf90_c","nwf100_c","nwf_c","nbmlt10_c","nbmlt14_c","nbm10_c","nbm14_c","nbm24_c","nbm36_c","nbm26_c","nbm45_c","nbm55_c","nbm100_c","nbflt10_c","nbflt14_c","nbf10_c","nbf14_c","nbf24_c","nbf36_c","nbf26_c","nbf45_c","nbf55_c","nbf100_c","nsmlt10_c","nsmlt14_c","nsm10_c","nsm14_c","nsm24_c","nsm26_c","nsm36_c","nsm45_c","nsm55_c","nsm100_c","nsflt10_c","nsflt14_c","nsf10_c","nsf14_c","nsf24_c","nsf26_c","nsf36_c","nsf45_c","nsf55_c","nsf100_c","nothfree_c","nwblind_c","nwdealt14_c","nwdeaf14_c","nwdeaf25_c","nwinsapr_c","nwinsapu_c","nbinsapr_c","nbinsapu_c","nforeign_c","nwforeign_c","nindagr_c","nindcom_c","nindeng_c","nindmfg_c","nindmin_c","nindocn_c","nindriv_c","nuniv_c","nunivstu_c","nacad_c","nacadstu_c","nprimsch_c","nprimstu_c","npublstu_c","nlit_c","nsbblind_c","nsbdeaf_c","nsbdeal14_c","nsbdeaf14_c","nsbdeaf25_c","veteran_c","nchild_c","nmale_c","nfemale_c","numperhh_c","nslave_c","ntotal_c"
,1830,31,13,44,1630,3662,3647,0,367,291,0,0,204,0,0,195,0,0,320,0,182,122,0,89,39,8,9,1,0,341,237,0,211,0,227,0,329,0,178,106,0,87,41,12,4,3,0,0,5,0,10,0,4,11,0,0,4,0,6,0,7,0,3,5,0,0,3,1,666,0,504,0,301,0,244,0,85,1,645,0,529,0,333,0,249,0,89,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2558,3662,3647,3662,3647,7309
,1830,31,13,44,1690,6516,6829,0,642,547,0,0,438,0,0,426,0,0,550,0,343,203,0,120,72,16,6,1,0,595,533,0,458,0,378,0,471,0,295,170,0,117,59,24,7,0,0,0,10,0,3,0,2,4,0,0,4,0,3,0,9,0,3,5,0,0,2,0,1272,0,1141,0,637,0,328,0,79,3,1268,0,1097,0,628,0,310,0,59,7,0,7,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,4870,6847,6498,6516,6829,13345
,1830,31,13,44,1750,3214,2375,0,348,244,0,0,215,0,0,177,0,0,283,0,152,109,0,67,40,9,0,1,0,302,222,0,213,0,201,0,254,0,147,112,0,58,37,8,1,0,0,0,3,0,0,0,1,2,0,0,1,0,4,0,0,0,2,0,0,0,1,0,434,0,349,0,202,0,141,0,36,0,444,0,340,0,243,0,138,0,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2001,2814,2775,3214,2375,5589
,1830,31,13,44,1770,1369,311,0,168,104,0,0,73,0,0,73,0,0,118,0,83,47,0,31,11,7,0,0,0,144,90,0,88,0,78,0,110,0,67,45,0,21,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,38,0,26,0,36,0,6,0,43,0,41,0,31,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,886,794,1369,311,1680
,1830,31,13,44,1790,1609,5624,0,158,122,0,0,107,0,0,70,0,0,121,0,81,54,0,41,15,6,8,0,0,158,132,0,103,0,97,0,123,0,74,54,0,34,15,12,3,0,0,0,3,0,1,0,2,1,0,0,1,0,4,0,1,0,5,1,0,0,2,0,880,0,712,0,544,0,433,0,220,0,772,0,788,0,551,0,471,0,252,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,2229,3580,3653,1609,5624,7233
,1830,31,13,44,1810,2869,3276,0,279,223,0,0,186,0,0,139,0,0,282,0,142,111,0,59,38,9,3,1,0,245,203,0,187,0,175,0,208,0,141,95,0,49,33,14,1,1,0,0,8,0,6,0,1,2,0,0,2,2,10,0,3,0,4,4,0,0,3,0,624,0,523,0,242,0,170,0,53,2,631,0,508,0,305,0,159,0,58,1,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2223,3107,3038,2869,3276,6145
,1830,31,13,44,1850,2118,335,0,255,157,0,0,127,0,0,103,0,0,197,0,93,61,0,52,18,4,1,2,0,224,194,0,123,0,132,0,170,0,92,52,0,30,18,6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,57,0,45,0,28,0,22,0,4,0,58,0,64,0,37,0,16,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,946,1228,1225,2118,335,2453
,1830,31,13,44,1950,3387,1259,0,366,283,0,0,213,0,0,184,0,0,247,0,156,100,0,73,40,20,3,0,0,347,289,0,214,0,187,0,266,0,158,114,0,65,34,18,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,210,0,89,0,54,0,13,0,259,0,230,0,100,0,53,0,25,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1770,2279,2367,3387,1259,4646
,1830,31,13,44,1970,1327,109,0,165,111,0,0,86,0,0,62,0,0,103,0,71,51,0,21,12,1,1,0,0,146,108,0,95,0,58,0,99,0,73,29,0,26,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,21,0,6,0,12,0,0,0,12,0,16,0,16,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,742,694,1327,109,1436
,1830,31,13,44,1910,1204,3794,0,100,78,0,0,56,0,0,47,0,0,88,0,88,46,0,35,12,4,3,0,0,96,82,0,58,0,64,0,108,0,48,37,0,27,12,3,1,2,0,0,17,0,20,0,6,6,0,0,3,1,15,0,11,0,16,6,0,0,8,0,544,0,506,0,382,0,341,0,150,1,545,0,455,0,405,0,328,0,136,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1477,2534,2464,1204,3794,4998
,1830,31,13,44,1990,3028,1394,0,418,272,0,0,150,0,0,123,0,0,297,0,178,100,0,37,29,5,1,0,0,349,209,0,161,0,154,0,263,0,137,68,0,40,19,7,1,0,0,0,1,0,4,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,273,0,267,0,119,0,50,0,14,0,257,0,219,0,125,0,58,0,12,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1779,2340,2082,3028,1394,4422
,1830,31,13,44,2070,8849,7353,0,1063,734,0,0,551,0,0,398,0,0,767,0,519,307,0,138,81,15,11,1,1,1011,745,0,508,0,418,0,707,0,408,232,0,114,71,28,5,5,0,0,2,0,0,0,1,1,0,0,2,0,1,0,1,0,0,0,0,0,3,0,1416,0,1231,0,584,0,306,0,76,0,1461,0,1280,0,653,0,288,0,52,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,6433,8205,7997,8849,7353,16202
,1830,31,13,44,2090,934,335,0,102,80,0,0,52,0,0,60,0,0,73,0,43,23,0,24,12,3,1,1,0,110,83,0,61,0,48,0,63,0,44,20,0,21,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,49,0,25,0,19,0,4,0,60,0,53,0,32,0,18,0,4,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,506,642,627,934,335,1269
,1830,31,13,44,2110,5226,6820,0,533,396,0,0,364,0,0,329,0,0,519,0,291,170,0,117,49,12,3,1,0,492,376,0,325,0,296,0,378,0,242,154,0,109,41,10,3,1,0,0,3,0,3,0,3,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1279,0,1133,0,657,0,339,0,93,2,1168,0,1112,0,644,0,299,0,94,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4249,6298,5748,5226,6820,12046
,1830,31,13,44,2150,2268,1240,0,259,167,0,0,137,0,0,118,0,0,305,0,162,67,0,42,12,3,3,0,0,239,168,0,104,0,93,0,202,0,90,45,0,24,14,6,0,0,0,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,220,0,218,0,127,0,93,0,12,0,208,0,191,0,110,0,48,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,1952,1556,2268,1240,3508
,1830,31,13,44,2170,8152,3003,0,955,754,0,0,538,0,0,396,0,0,659,0,412,230,0,134,58,35,11,3,0,920,637,0,481,0,453,0,643,0,370,202,0,124,70,34,3,3,3,0,3,0,1,0,2,0,0,0,2,0,6,0,2,0,3,3,0,0,2,0,565,0,527,0,225,0,118,0,32,3,565,0,518,0,282,0,122,0,45,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4405,5663,5492,8152,3003,11155
,1830,31,13,44,2210,5678,7940,0,610,414,0,0,363,0,0,288,0,0,548,0,302,186,0,129,66,33,7,2,0,523,419,0,349,0,352,0,456,0,264,159,0,101,52,26,7,3,0,0,1,0,1,0,5,3,0,0,6,0,0,0,0,0,0,1,0,0,2,0,1444,0,1320,0,747,0,386,0,101,0,1513,0,1215,0,772,0,359,0,83,0,0,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,4924,6962,6656,5678,7940,13618
,1830,31,13,44,2310,4376,1773,0,473,396,0,0,296,0,0,197,0,0,344,0,240,142,0,79,50,15,4,0,0,466,370,0,264,0,241,0,328,0,210,126,0,62,37,9,6,1,0,0,3,0,5,0,1,0,0,0,0,0,4,0,6,0,1,0,0,0,0,0,311,0,290,0,138,0,70,0,20,0,344,0,353,0,159,0,75,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2367,3074,3075,4376,1773,6149
,1830,31,13,44,2350,3141,1765,0,345,209,0,0,207,0,0,160,0,0,344,0,147,107,0,49,27,10,2,0,0,336,235,0,171,0,204,0,281,0,126,94,0,33,22,8,5,0,1,0,2,0,2,0,6,0,0,0,1,0,2,0,4,0,0,1,0,0,0,0,331,0,298,0,172,0,86,0,23,2,327,0,256,0,172,0,80,0,17,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1787,2530,2376,3141,1765,4906
,1830,31,13,44,2370,5554,7707,0,520,392,0,0,351,0,0,302,0,0,591,0,300,184,0,105,61,20,0,0,1,459,396,0,371,0,371,0,469,0,264,171,0,111,48,15,10,1,0,0,6,0,8,0,4,5,0,0,2,0,6,0,3,0,3,2,0,0,2,0,1391,0,1281,0,710,0,405,0,105,2,1404,0,1185,0,722,0,388,0,112,2,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,1,0,0,4574,6746,6515,5554,7707,13261
,1830,31,13,44,2410,2117,59,0,265,189,0,0,122,0,0,100,0,0,183,0,101,52,0,35,21,12,1,0,0,265,167,0,117,0,105,0,174,0,89,59,0,32,18,6,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,7,0,5,0,4,0,0,0,11,0,12,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,1109,1067,2117,59,2176
,1830,31,13,44,2430,1509,682,0,171,104,0,0,73,0,0,89,0,0,164,0,111,49,0,32,12,2,0,0,0,173,104,0,89,0,80,0,122,0,64,32,0,28,5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,136,0,63,0,26,0,4,0,124,0,110,0,63,0,21,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,1162,1029,1509,682,2191
,1830,31,13,44,2450,5398,6246,0,441,344,0,0,256,0,0,240,0,0,615,0,491,205,0,92,35,13,5,1,0,423,320,0,280,0,287,0,450,0,319,176,0,101,41,22,4,2,0,0,38,0,29,0,18,26,0,0,12,0,31,0,25,0,23,20,0,0,13,0,861,0,824,0,651,0,563,0,203,3,895,0,832,0,649,0,557,0,206,2,0,5,3,0,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3353,5966,5678,5398,6246,11644
,1830,31,13,44,2510,2410,2366,0,225,197,0,0,168,0,0,154,0,0,191,0,124,74,0,43,17,14,5,0,0,247,172,0,143,0,169,0,191,0,103,77,0,43,14,13,2,0,1,0,6,0,2,0,1,1,0,0,0,0,6,0,1,0,3,2,0,0,1,0,402,0,330,0,243,0,189,0,21,0,431,0,333,0,242,0,149,0,25,1,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686,2407,2369,2410,2366,4776
,1830,31,13,44,2630,3841,2099,0,503,317,0,0,198,0,0,158,0,0,363,0,269,120,0,55,24,3,1,0,0,478,294,0,205,0,194,0,342,0,170,89,0,28,24,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,335,0,189,0,107,0,22,0,398,0,330,0,208,0,95,0,17,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2387,3063,2877,3841,2099,5940
,1830,31,13,44,2650,2199,2735,0,210,160,0,0,155,0,0,130,0,0,200,0,125,74,0,41,31,10,2,0,0,209,150,0,113,0,129,0,160,0,107,64,0,46,33,9,4,0,0,0,2,0,10,0,4,0,0,0,2,0,5,0,7,0,2,3,0,0,2,0,515,0,440,0,218,0,135,0,44,0,503,0,452,0,237,0,150,0,41,0,0,1,1,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1754,2508,2426,2199,2735,4934
,1830,31,13,44,2670,1534,506,0,174,105,0,0,106,0,0,70,0,0,124,0,65,53,0,41,21,7,2,0,0,156,116,0,113,0,75,0,116,0,71,55,0,31,10,9,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,99,0,66,0,49,0,27,0,8,0,96,0,77,0,44,0,29,0,10,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,1026,1014,1534,506,2040
,1830,31,13,44,2710,1571,565,0,176,117,0,0,117,0,0,75,0,0,119,0,73,60,0,35,29,5,1,1,0,151,122,0,95,0,97,0,119,0,69,51,0,30,19,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,106,0,90,0,46,0,34,0,11,2,104,0,87,0,43,0,34,0,7,1,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,1098,1038,1571,565,2136
,1830,31,13,44,2750,2131,1168,0,266,164,0,0,120,0,0,101,0,0,205,0,119,68,0,47,22,10,4,0,0,224,177,0,121,0,97,0,170,0,100,51,0,34,21,5,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,192,0,79,0,51,0,13,2,234,0,174,0,109,0,62,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1308,1710,1589,2131,1168,3299
,1830,31,13,44,2850,3611,2188,0,448,296,0,0,198,0,0,146,0,0,410,0,226,107,0,48,20,7,2,0,1,458,290,0,196,0,156,0,303,0,156,66,0,46,20,4,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,363,0,197,0,90,0,21,1,418,0,403,0,199,0,91,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291,2966,2833,3611,2188,5799
,1830,31,13,44,2890,4524,3507,0,466,323,0,0,311,0,0,237,0,0,465,0,226,149,0,87,32,10,3,1,0,434,331,0,274,0,274,0,349,0,246,145,0,83,34,11,2,2,0,0,4,0,7,0,2,2,0,0,2,0,3,0,5,0,2,1,0,0,1,0,639,0,564,0,303,0,200,0,66,1,638,0,531,0,332,0,184,0,48,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2838,4100,3931,4524,3507,8031
,1830,31,13,44,2930,4456,2557,0,427,395,0,0,292,0,0,205,0,0,393,0,285,124,0,86,38,14,4,0,0,467,402,0,295,0,233,0,331,0,230,106,0,59,44,11,3,0,0,0,1,0,3,0,1,3,0,0,1,0,2,0,0,0,1,0,0,0,0,0,521,0,427,0,239,0,103,0,20,0,466,0,413,0,248,0,98,0,22,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2681,3582,3431,4456,2557,7013
,1830,31,13,44,2970,7766,3163,0,945,610,0,0,465,0,0,402,0,0,654,0,405,243,0,148,70,21,4,0,0,925,593,0,487,0,399,0,618,0,336,218,0,130,59,24,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,584,0,500,0,249,0,132,0,27,1,583,0,581,0,304,0,162,0,37,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4242,5462,5467,7766,3163,10929
,1830,31,13,44,2990,1144,61,0,135,115,0,0,63,0,0,50,0,0,93,0,59,29,0,24,17,8,0,0,0,120,102,0,69,0,68,0,84,0,51,25,0,20,6,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,9,0,1,0,1,0,14,0,9,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,625,580,1144,61,1205
,1830,31,13,44,3010,6253,4693,0,578,508,0,0,415,0,0,339,0,0,501,0,321,182,0,125,79,27,10,0,0,607,454,0,417,0,352,0,493,0,300,215,0,128,64,28,8,0,1,0,18,0,13,0,2,2,0,0,2,0,25,0,20,0,8,6,0,0,5,0,884,0,723,0,432,0,265,0,99,0,861,0,718,0,375,0,243,0,93,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3935,5525,5421,6253,4693,10946
,1830,31,13,44,3030,5911,3909,0,676,438,0,0,378,0,0,288,0,0,510,0,285,199,0,137,70,25,5,3,1,597,423,0,366,0,353,0,472,0,262,184,0,146,48,24,3,2,0,0,2,0,3,0,0,1,0,0,0,0,4,0,2,0,1,1,0,0,2,0,700,0,630,0,296,0,269,0,62,2,702,0,589,0,338,0,246,0,71,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3542,4980,4840,5911,3909,9820
,1830,31,13,44,3050,687,276,0,64,53,0,0,37,0,0,41,0,0,51,0,42,25,0,10,12,3,1,0,0,61,48,0,55,0,36,0,58,0,36,17,0,14,8,3,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,3,0,1,1,0,0,1,0,35,0,31,0,36,0,14,0,8,0,53,0,40,0,29,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,468,495,687,276,963
,1830,31,13,44,3170,5277,8960,0,493,410,0,0,321,0,0,313,0,0,472,0,305,166,0,104,58,21,5,2,0,488,371,0,327,0,341,0,427,0,263,189,0,113,56,17,2,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,2,0,1,1,0,0,2,0,1561,0,1461,0,828,0,523,0,139,0,1628,0,1397,0,798,0,468,0,157,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4955,7184,7053,5277,8960,14237
,1830,31,13,44,3190,4591,1922,0,501,398,0,0,303,0,0,260,0,0,372,0,222,135,0,94,38,11,3,0,0,513,356,0,278,0,264,0,369,0,224,136,0,70,26,9,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,353,0,174,0,96,0,72,10,244,0,286,0,228,0,88,0,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2327,3358,3155,4591,1922,6513
,1830,21,17,21,10,2186,0,0,247,170,0,0,140,0,0,131,0,0,224,0,139,84,0,40,10,6,1,0,0,240,148,0,138,0,117,0,182,0,81,56,0,24,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,1197,989,2186,0,2186
,1830,21,17,21,30,1384,6,0,164,97,0,0,93,0,0,74,0,0,150,0,70,36,0,31,9,0,0,0,0,143,104,0,87,0,82,0,118,0,65,26,0,21,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,728,662,1384,6,1390
,1830,21,17,21,50,3123,1,0,392,261,0,0,214,0,0,156,0,0,273,0,163,74,0,59,23,11,0,0,0,347,232,0,191,0,173,0,262,0,139,69,0,50,26,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,1628,1496,3123,1,3124
,1830,21,17,21,130,1090,0,0,94,87,0,0,65,0,0,49,0,0,194,0,112,44,0,28,5,0,0,1,0,103,70,0,54,0,45,0,80,0,31,13,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,679,411,1090,0,1090
,1830,21,17,21,230,3940,0,0,516,311,0,0,244,0,0,198,0,0,366,0,221,113,0,72,23,8,1,0,0,446,309,0,248,0,181,0,321,0,169,108,0,44,16,5,1,0,0,0,3,0,2,0,1,2,0,0,0,0,2,0,5,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587,2081,1859,3940,0,3940
,1830,21,17,21,250,753,2,0,107,47,0,0,37,0,0,29,0,0,95,0,41,14,0,13,4,1,0,0,0,102,48,0,47,0,44,0,62,0,34,16,0,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,389,366,753,2,755
,1830,21,17,21,270,2325,5,0,298,182,0,0,144,0,0,105,0,0,241,0,117,68,0,40,12,6,2,0,0,236,166,0,119,0,124,0,187,0,89,65,0,27,9,5,1,0,0,0,16,0,8,0,10,5,0,0,5,0,9,0,15,0,8,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,1260,1070,2325,5,2330
,1830,21,17,21,330,3117,0,0,366,251,0,0,215,0,0,158,0,0,249,0,170,99,0,61,23,8,1,1,0,375,263,0,209,0,155,0,209,0,141,78,0,57,9,4,0,1,0,0,0,0,5,0,1,0,0,0,0,0,2,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,1608,1509,3117,0,3117
,1830,21,17,21,450,4071,0,0,491,392,0,0,266,0,0,188,0,0,332,0,239,101,0,76,29,8,4,0,0,471,312,0,260,0,175,0,369,0,175,88,0,53,19,6,2,0,0,0,1,0,1,0,1,0,0,0,0,0,7,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,2129,1942,4071,0,4071
,1830,21,17,21,470,1649,0,0,212,135,0,0,105,0,0,78,0,0,130,0,106,56,0,26,13,3,1,1,0,178,104,0,92,0,106,0,114,0,75,42,0,16,12,3,0,0,1,0,4,0,1,0,6,2,0,0,1,0,17,0,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,880,769,1649,0,1649
,1830,21,17,21,510,2680,24,0,333,222,0,0,156,0,0,124,0,0,273,0,150,66,0,35,25,6,1,0,0,339,211,0,137,0,133,0,233,0,109,56,0,38,17,3,2,0,0,0,1,0,1,0,0,2,0,0,0,0,3,0,1,0,2,1,0,0,0,0,3,0,6,0,1,0,1,0,0,0,7,0,4,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,1406,1298,2680,24,2704
